outer_fold,feature_date,target_date,nested_role,included,exclusion_reason,component_validation_start,hybrid_validation_start,outer_test_start,dataset_sha256,split_sha256,nested_split_id
2,2022-02-25,2022-03-02,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-02-26,2022-03-03,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-02-27,2022-03-04,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-02-28,2022-03-05,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-01,2022-03-06,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-02,2022-03-07,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-03,2022-03-08,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-04,2022-03-09,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-05,2022-03-10,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-06,2022-03-11,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-07,2022-03-12,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-08,2022-03-13,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-09,2022-03-14,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-10,2022-03-15,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-11,2022-03-16,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-12,2022-03-17,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-13,2022-03-18,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-14,2022-03-19,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-15,2022-03-20,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-16,2022-03-21,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-17,2022-03-22,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-18,2022-03-23,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-19,2022-03-24,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-20,2022-03-25,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-21,2022-03-26,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-22,2022-03-27,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-23,2022-03-28,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-24,2022-03-29,component_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-25,2022-03-30,hybrid_embargo_excluded,False,target_date_not_before_hybrid_validation_start,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-26,2022-03-31,hybrid_embargo_excluded,False,target_date_not_before_hybrid_validation_start,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-27,2022-04-01,hybrid_embargo_excluded,False,target_date_not_before_hybrid_validation_start,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-28,2022-04-02,hybrid_embargo_excluded,False,target_date_not_before_hybrid_validation_start,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-29,2022-04-03,hybrid_embargo_excluded,False,target_date_not_before_hybrid_validation_start,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-30,2022-04-04,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-03-31,2022-04-05,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-01,2022-04-06,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-02,2022-04-07,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-03,2022-04-08,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-04,2022-04-09,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-05,2022-04-10,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-06,2022-04-11,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-07,2022-04-12,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-08,2022-04-13,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-09,2022-04-14,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-10,2022-04-15,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-11,2022-04-16,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-12,2022-04-17,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-13,2022-04-18,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-14,2022-04-19,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-15,2022-04-20,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-16,2022-04-21,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-17,2022-04-22,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-18,2022-04-23,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-19,2022-04-24,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-20,2022-04-25,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-21,2022-04-26,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-22,2022-04-27,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-23,2022-04-28,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-24,2022-04-29,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-25,2022-04-30,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-26,2022-05-01,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-27,2022-05-02,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-28,2022-05-03,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-29,2022-05-04,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-04-30,2022-05-05,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-01,2022-05-06,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-02,2022-05-07,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-03,2022-05-08,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-04,2022-05-09,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-05,2022-05-10,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-06,2022-05-11,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-07,2022-05-12,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-08,2022-05-13,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-09,2022-05-14,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-10,2022-05-15,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-11,2022-05-16,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-12,2022-05-17,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-13,2022-05-18,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-14,2022-05-19,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-15,2022-05-20,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-16,2022-05-21,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-17,2022-05-22,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-18,2022-05-23,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-19,2022-05-24,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-20,2022-05-25,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-21,2022-05-26,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-22,2022-05-27,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-23,2022-05-28,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
2,2022-05-24,2022-05-29,hybrid_validation,True,,2022-01-22,2022-03-30,2022-06-16,6ed147cd585e5e8083292683f9be3cf585e97e4d46fa0e3224d24a4e2b42cbbb,f83baf5732ffbf88b9a448a3d9ab9fa270f7495fe44d1559c1ac49795a30881a,h5_fold2_fully_nested_v1
