horizon,outer_fold,feature_date,target_date,outer_role,inner_fold,inner_role,original_row_index,purged_outer_boundary,purged_inner_boundary,purge_reason
3,2,2022-05-13,2022-05-16,outer_train,1,inner_validation,494,False,False,
3,2,2022-05-14,2022-05-17,outer_train,1,inner_validation,495,False,False,
3,2,2022-05-15,2022-05-18,outer_train,1,inner_validation,496,False,False,
3,2,2022-05-16,2022-05-19,outer_train,1,inner_validation,497,False,False,
3,2,2022-05-17,2022-05-20,outer_train,1,inner_validation,498,False,False,
3,2,2022-05-18,2022-05-21,outer_train,1,inner_validation,499,False,False,
3,2,2022-05-19,2022-05-22,outer_train,1,inner_validation,500,False,False,
3,2,2022-05-20,2022-05-23,outer_train,1,inner_validation,501,False,False,
3,2,2022-05-21,2022-05-24,outer_train,1,inner_validation,502,False,False,
3,2,2022-05-22,2022-05-25,outer_train,1,inner_validation,503,False,False,
3,2,2022-05-23,2022-05-26,outer_train,1,inner_validation,504,False,False,
3,2,2022-05-24,2022-05-27,outer_train,1,inner_validation,505,False,False,
3,2,2022-05-25,2022-05-28,outer_train,1,inner_validation,506,False,False,
3,2,2022-05-26,2022-05-29,outer_train,1,inner_validation,507,False,False,
3,2,2022-05-27,2022-05-30,outer_train,1,inner_validation,508,False,False,
3,2,2022-05-28,2022-05-31,outer_train,1,inner_validation,509,False,False,
3,2,2022-05-29,2022-06-01,outer_train,1,inner_validation,510,False,False,
3,2,2022-05-30,2022-06-02,outer_train,1,inner_validation,511,False,False,
3,2,2022-05-31,2022-06-03,outer_train,1,inner_validation,512,False,False,
3,2,2022-06-01,2022-06-04,outer_train,1,inner_validation,513,False,False,
3,2,2022-06-02,2022-06-05,outer_train,1,inner_validation,514,False,False,
3,2,2022-06-03,2022-06-06,outer_train,1,inner_validation,515,False,False,
3,2,2022-06-04,2022-06-07,outer_train,1,inner_validation,516,False,False,
3,2,2022-06-05,2022-06-08,outer_train,1,inner_validation,517,False,False,
3,2,2022-06-06,2022-06-09,outer_train,1,inner_validation,518,False,False,
3,2,2022-06-07,2022-06-10,outer_train,1,inner_validation,519,False,False,
3,2,2022-06-08,2022-06-11,outer_train,1,inner_validation,520,False,False,
3,2,2022-06-09,2022-06-12,outer_train,1,inner_validation,521,False,False,
3,2,2022-06-10,2022-06-13,outer_train,1,inner_validation,522,False,False,
3,2,2022-06-11,2022-06-14,outer_train,1,inner_validation,523,False,False,
3,2,2022-06-12,2022-06-15,outer_train,1,inner_validation,524,False,False,
3,2,2022-06-13,2022-06-16,outer_train,1,inner_validation,525,False,False,
3,2,2022-06-14,2022-06-17,outer_train,1,inner_validation,526,False,False,
3,2,2022-06-15,2022-06-18,outer_train,0,not_applicable,527,True,False,outer_target_date_not_before_outer_test_start
3,2,2022-06-16,2022-06-19,outer_train,0,not_applicable,528,True,False,outer_target_date_not_before_outer_test_start
3,2,2022-06-17,2022-06-20,outer_train,0,not_applicable,529,True,False,outer_target_date_not_before_outer_test_start
3,2,2022-06-18,2022-06-21,outer_test,0,not_applicable,530,False,False,
3,2,2022-06-19,2022-06-22,outer_test,0,not_applicable,531,False,False,
3,2,2022-06-20,2022-06-23,outer_test,0,not_applicable,532,False,False,
3,2,2022-06-21,2022-06-24,outer_test,0,not_applicable,533,False,False,
3,2,2022-06-22,2022-06-25,outer_test,0,not_applicable,534,False,False,
3,2,2022-06-23,2022-06-26,outer_test,0,not_applicable,535,False,False,
3,2,2022-06-24,2022-06-27,outer_test,0,not_applicable,536,False,False,
3,2,2022-06-25,2022-06-28,outer_test,0,not_applicable,537,False,False,
3,2,2022-06-26,2022-06-29,outer_test,0,not_applicable,538,False,False,
3,2,2022-06-27,2022-06-30,outer_test,0,not_applicable,539,False,False,
3,2,2022-06-28,2022-07-01,outer_test,0,not_applicable,540,False,False,
3,2,2022-06-29,2022-07-02,outer_test,0,not_applicable,541,False,False,
3,2,2022-06-30,2022-07-03,outer_test,0,not_applicable,542,False,False,
3,2,2022-07-01,2022-07-04,outer_test,0,not_applicable,543,False,False,
3,2,2022-07-02,2022-07-05,outer_test,0,not_applicable,544,False,False,
3,2,2022-07-03,2022-07-06,outer_test,0,not_applicable,545,False,False,
3,2,2022-07-04,2022-07-07,outer_test,0,not_applicable,546,False,False,
3,2,2022-07-05,2022-07-08,outer_test,0,not_applicable,547,False,False,
3,2,2022-07-06,2022-07-09,outer_test,0,not_applicable,548,False,False,
3,2,2022-07-07,2022-07-10,outer_test,0,not_applicable,549,False,False,
3,2,2022-07-08,2022-07-11,outer_test,0,not_applicable,550,False,False,
3,2,2022-07-09,2022-07-12,outer_test,0,not_applicable,551,False,False,
3,2,2022-07-10,2022-07-13,outer_test,0,not_applicable,552,False,False,
3,2,2022-07-11,2022-07-14,outer_test,0,not_applicable,553,False,False,
3,2,2022-07-12,2022-07-15,outer_test,0,not_applicable,554,False,False,
3,2,2022-07-13,2022-07-16,outer_test,0,not_applicable,555,False,False,
3,2,2022-07-14,2022-07-17,outer_test,0,not_applicable,556,False,False,
3,2,2022-07-15,2022-07-18,outer_test,0,not_applicable,557,False,False,
3,2,2022-07-16,2022-07-19,outer_test,0,not_applicable,558,False,False,
3,2,2022-07-17,2022-07-20,outer_test,0,not_applicable,559,False,False,
3,2,2022-07-18,2022-07-21,outer_test,0,not_applicable,560,False,False,
3,2,2022-07-19,2022-07-22,outer_test,0,not_applicable,561,False,False,
3,2,2022-07-20,2022-07-23,outer_test,0,not_applicable,562,False,False,
3,2,2022-07-21,2022-07-24,outer_test,0,not_applicable,563,False,False,
3,2,2022-07-22,2022-07-25,outer_test,0,not_applicable,564,False,False,
3,2,2022-07-23,2022-07-26,outer_test,0,not_applicable,565,False,False,
3,2,2022-07-24,2022-07-27,outer_test,0,not_applicable,566,False,False,
3,2,2022-07-25,2022-07-28,outer_test,0,not_applicable,567,False,False,
3,2,2022-07-26,2022-07-29,outer_test,0,not_applicable,568,False,False,
3,2,2022-07-27,2022-07-30,outer_test,0,not_applicable,569,False,False,
3,2,2022-07-28,2022-07-31,outer_test,0,not_applicable,570,False,False,
3,2,2022-07-29,2022-08-01,outer_test,0,not_applicable,571,False,False,
3,2,2022-07-30,2022-08-02,outer_test,0,not_applicable,572,False,False,
3,2,2022-07-31,2022-08-03,outer_test,0,not_applicable,573,False,False,
3,2,2022-08-01,2022-08-04,outer_test,0,not_applicable,574,False,False,
3,2,2022-08-02,2022-08-05,outer_test,0,not_applicable,575,False,False,
3,2,2022-08-03,2022-08-06,outer_test,0,not_applicable,576,False,False,
3,2,2022-08-04,2022-08-07,outer_test,0,not_applicable,577,False,False,
3,2,2022-08-05,2022-08-08,outer_test,0,not_applicable,578,False,False,
3,2,2022-08-06,2022-08-09,outer_test,0,not_applicable,579,False,False,
3,2,2022-08-07,2022-08-10,outer_test,0,not_applicable,580,False,False,
3,2,2022-08-08,2022-08-11,outer_test,0,not_applicable,581,False,False,
3,2,2022-08-09,2022-08-12,outer_test,0,not_applicable,582,False,False,
3,2,2022-08-10,2022-08-13,outer_test,0,not_applicable,583,False,False,
3,2,2022-08-11,2022-08-14,outer_test,0,not_applicable,584,False,False,
3,2,2022-08-12,2022-08-15,outer_test,0,not_applicable,585,False,False,
3,2,2022-08-13,2022-08-16,outer_test,0,not_applicable,586,False,False,
3,2,2022-08-14,2022-08-17,outer_test,0,not_applicable,587,False,False,
3,2,2022-08-15,2022-08-18,outer_test,0,not_applicable,588,False,False,
3,2,2022-08-16,2022-08-19,outer_test,0,not_applicable,589,False,False,
3,2,2022-08-17,2022-08-20,outer_test,0,not_applicable,590,False,False,
3,2,2022-08-18,2022-08-21,outer_test,0,not_applicable,591,False,False,
3,2,2022-08-19,2022-08-22,outer_test,0,not_applicable,592,False,False,
3,2,2022-08-20,2022-08-23,outer_test,0,not_applicable,593,False,False,
3,2,2022-08-21,2022-08-24,outer_test,0,not_applicable,594,False,False,
3,2,2022-08-22,2022-08-25,outer_test,0,not_applicable,595,False,False,
3,2,2022-08-23,2022-08-26,outer_test,0,not_applicable,596,False,False,
3,2,2022-08-24,2022-08-27,outer_test,0,not_applicable,597,False,False,
3,2,2022-08-25,2022-08-28,outer_test,0,not_applicable,598,False,False,
3,2,2022-08-26,2022-08-29,outer_test,0,not_applicable,599,False,False,
3,2,2022-08-27,2022-08-30,outer_test,0,not_applicable,600,False,False,
3,2,2022-08-28,2022-08-31,outer_test,0,not_applicable,601,False,False,
3,2,2022-08-29,2022-09-01,outer_test,0,not_applicable,602,False,False,
3,2,2022-08-30,2022-09-02,outer_test,0,not_applicable,603,False,False,
3,2,2022-08-31,2022-09-03,outer_test,0,not_applicable,604,False,False,
3,2,2022-09-01,2022-09-04,outer_test,0,not_applicable,605,False,False,
3,2,2022-09-02,2022-09-05,outer_test,0,not_applicable,606,False,False,
3,2,2022-09-03,2022-09-06,outer_test,0,not_applicable,607,False,False,
3,2,2022-09-04,2022-09-07,outer_test,0,not_applicable,608,False,False,
3,2,2022-09-05,2022-09-08,outer_test,0,not_applicable,609,False,False,
3,2,2022-09-06,2022-09-09,outer_test,0,not_applicable,610,False,False,
3,2,2022-09-07,2022-09-10,outer_test,0,not_applicable,611,False,False,
3,2,2022-09-08,2022-09-11,outer_test,0,not_applicable,612,False,False,
3,2,2022-09-09,2022-09-12,outer_test,0,not_applicable,613,False,False,
3,2,2022-09-10,2022-09-13,outer_test,0,not_applicable,614,False,False,
3,2,2022-09-11,2022-09-14,outer_test,0,not_applicable,615,False,False,
3,2,2022-09-12,2022-09-15,outer_test,0,not_applicable,616,False,False,
3,2,2022-09-13,2022-09-16,outer_test,0,not_applicable,617,False,False,
3,2,2022-09-14,2022-09-17,outer_test,0,not_applicable,618,False,False,
3,2,2022-09-15,2022-09-18,outer_test,0,not_applicable,619,False,False,
3,2,2022-09-16,2022-09-19,outer_test,0,not_applicable,620,False,False,
3,2,2022-09-17,2022-09-20,outer_test,0,not_applicable,621,False,False,
3,2,2022-09-18,2022-09-21,outer_test,0,not_applicable,622,False,False,
3,2,2022-09-19,2022-09-22,outer_test,0,not_applicable,623,False,False,
3,2,2022-09-20,2022-09-23,outer_test,0,not_applicable,624,False,False,
3,2,2022-09-21,2022-09-24,outer_test,0,not_applicable,625,False,False,
3,2,2022-09-22,2022-09-25,outer_test,0,not_applicable,626,False,False,
3,2,2022-09-23,2022-09-26,outer_test,0,not_applicable,627,False,False,
3,2,2022-09-24,2022-09-27,outer_test,0,not_applicable,628,False,False,
3,2,2022-09-25,2022-09-28,outer_test,0,not_applicable,629,False,False,
3,2,2022-09-26,2022-09-29,outer_test,0,not_applicable,630,False,False,
3,2,2022-09-27,2022-09-30,outer_test,0,not_applicable,631,False,False,
3,2,2022-09-28,2022-10-01,outer_test,0,not_applicable,632,False,False,
3,2,2022-09-29,2022-10-02,outer_test,0,not_applicable,633,False,False,
3,2,2022-09-30,2022-10-03,outer_test,0,not_applicable,634,False,False,
3,2,2022-10-01,2022-10-04,outer_test,0,not_applicable,635,False,False,
3,2,2022-10-02,2022-10-05,outer_test,0,not_applicable,636,False,False,
3,2,2022-10-03,2022-10-06,outer_test,0,not_applicable,637,False,False,
3,2,2022-10-04,2022-10-07,outer_test,0,not_applicable,638,False,False,
3,2,2022-10-05,2022-10-08,outer_test,0,not_applicable,639,False,False,
3,2,2022-10-06,2022-10-09,outer_test,0,not_applicable,640,False,False,
3,2,2022-10-07,2022-10-10,outer_test,0,not_applicable,641,False,False,
3,2,2022-10-08,2022-10-11,outer_test,0,not_applicable,642,False,False,
3,2,2022-10-09,2022-10-12,outer_test,0,not_applicable,643,False,False,
3,2,2022-10-10,2022-10-13,outer_test,0,not_applicable,644,False,False,
3,2,2022-10-11,2022-10-14,outer_test,0,not_applicable,645,False,False,
3,2,2022-10-12,2022-10-15,outer_test,0,not_applicable,646,False,False,
3,2,2022-10-13,2022-10-16,outer_test,0,not_applicable,647,False,False,
3,2,2022-10-14,2022-10-17,outer_test,0,not_applicable,648,False,False,
3,2,2022-10-15,2022-10-18,outer_test,0,not_applicable,649,False,False,
3,2,2022-10-16,2022-10-19,outer_test,0,not_applicable,650,False,False,
3,2,2022-10-17,2022-10-20,outer_test,0,not_applicable,651,False,False,
3,2,2022-10-18,2022-10-21,outer_test,0,not_applicable,652,False,False,
3,2,2022-10-19,2022-10-22,outer_test,0,not_applicable,653,False,False,
3,2,2022-10-20,2022-10-23,outer_test,0,not_applicable,654,False,False,
3,2,2022-10-21,2022-10-24,outer_test,0,not_applicable,655,False,False,
3,2,2022-10-22,2022-10-25,outer_test,0,not_applicable,656,False,False,
3,2,2022-10-23,2022-10-26,outer_test,0,not_applicable,657,False,False,
3,2,2022-10-24,2022-10-27,outer_test,0,not_applicable,658,False,False,
3,2,2022-10-25,2022-10-28,outer_test,0,not_applicable,659,False,False,
3,2,2022-10-26,2022-10-29,outer_test,0,not_applicable,660,False,False,
3,2,2022-10-27,2022-10-30,outer_test,0,not_applicable,661,False,False,
3,2,2022-10-28,2022-10-31,outer_test,0,not_applicable,662,False,False,
3,2,2022-10-29,2022-11-01,outer_test,0,not_applicable,663,False,False,
3,2,2022-10-30,2022-11-02,outer_test,0,not_applicable,664,False,False,
3,2,2022-10-31,2022-11-03,outer_test,0,not_applicable,665,False,False,
3,2,2022-11-01,2022-11-04,outer_test,0,not_applicable,666,False,False,
3,2,2022-11-02,2022-11-05,outer_test,0,not_applicable,667,False,False,
3,2,2022-11-03,2022-11-06,outer_test,0,not_applicable,668,False,False,
3,2,2022-11-04,2022-11-07,outer_test,0,not_applicable,669,False,False,
3,2,2022-11-05,2022-11-08,outer_test,0,not_applicable,670,False,False,
3,2,2022-11-06,2022-11-09,outer_test,0,not_applicable,671,False,False,
3,2,2022-11-07,2022-11-10,outer_test,0,not_applicable,672,False,False,
3,2,2022-11-08,2022-11-11,outer_test,0,not_applicable,673,False,False,
3,2,2022-11-09,2022-11-12,outer_test,0,not_applicable,674,False,False,
3,2,2022-11-10,2022-11-13,outer_test,0,not_applicable,675,False,False,
3,2,2022-11-11,2022-11-14,outer_test,0,not_applicable,676,False,False,
3,2,2022-11-12,2022-11-15,outer_test,0,not_applicable,677,False,False,
3,2,2022-11-13,2022-11-16,outer_test,0,not_applicable,678,False,False,
3,2,2022-11-14,2022-11-17,outer_test,0,not_applicable,679,False,False,
3,2,2022-11-15,2022-11-18,outer_test,0,not_applicable,680,False,False,
3,2,2022-11-16,2022-11-19,outer_test,0,not_applicable,681,False,False,
3,2,2022-11-17,2022-11-20,outer_test,0,not_applicable,682,False,False,
3,2,2022-11-18,2022-11-21,outer_test,0,not_applicable,683,False,False,
3,2,2022-11-19,2022-11-22,outer_test,0,not_applicable,684,False,False,
3,2,2022-11-20,2022-11-23,outer_test,0,not_applicable,685,False,False,
3,2,2022-11-21,2022-11-24,outer_test,0,not_applicable,686,False,False,
3,2,2022-11-22,2022-11-25,outer_test,0,not_applicable,687,False,False,
3,2,2022-11-23,2022-11-26,outer_test,0,not_applicable,688,False,False,
3,2,2022-11-24,2022-11-27,outer_test,0,not_applicable,689,False,False,
3,2,2022-11-25,2022-11-28,outer_test,0,not_applicable,690,False,False,
3,2,2022-11-26,2022-11-29,outer_test,0,not_applicable,691,False,False,
3,2,2022-11-27,2022-11-30,outer_test,0,not_applicable,692,False,False,
3,2,2022-11-28,2022-12-01,outer_test,0,not_applicable,693,False,False,
3,2,2022-11-29,2022-12-02,outer_test,0,not_applicable,694,False,False,
3,2,2022-11-30,2022-12-03,outer_test,0,not_applicable,695,False,False,
3,2,2022-12-01,2022-12-04,outer_test,0,not_applicable,696,False,False,
3,2,2022-12-02,2022-12-05,outer_test,0,not_applicable,697,False,False,
3,2,2022-12-03,2022-12-06,outer_test,0,not_applicable,698,False,False,
3,2,2022-12-04,2022-12-07,outer_test,0,not_applicable,699,False,False,
3,2,2022-12-05,2022-12-08,outer_test,0,not_applicable,700,False,False,
3,2,2022-12-06,2022-12-09,outer_test,0,not_applicable,701,False,False,
3,2,2022-12-07,2022-12-10,outer_test,0,not_applicable,702,False,False,
3,2,2022-12-08,2022-12-11,outer_test,0,not_applicable,703,False,False,
3,2,2022-12-09,2022-12-12,outer_test,0,not_applicable,704,False,False,
3,2,2022-12-10,2022-12-13,outer_test,0,not_applicable,705,False,False,
3,2,2022-12-11,2022-12-14,outer_test,0,not_applicable,706,False,False,
3,2,2022-12-12,2022-12-15,outer_test,0,not_applicable,707,False,False,
3,2,2022-12-13,2022-12-16,outer_test,0,not_applicable,708,False,False,
3,2,2022-12-14,2022-12-17,outer_test,0,not_applicable,709,False,False,
3,2,2022-12-15,2022-12-18,outer_test,0,not_applicable,710,False,False,
3,2,2022-12-16,2022-12-19,outer_test,0,not_applicable,711,False,False,
3,2,2022-12-17,2022-12-20,outer_test,0,not_applicable,712,False,False,
3,2,2022-12-18,2022-12-21,outer_test,0,not_applicable,713,False,False,
3,2,2022-12-19,2022-12-22,outer_test,0,not_applicable,714,False,False,
3,2,2022-12-20,2022-12-23,outer_test,0,not_applicable,715,False,False,
3,2,2022-12-21,2022-12-24,outer_test,0,not_applicable,716,False,False,
3,2,2022-12-22,2022-12-25,outer_test,0,not_applicable,717,False,False,
3,2,2022-12-23,2022-12-26,outer_test,0,not_applicable,718,False,False,
3,2,2022-12-24,2022-12-27,outer_test,0,not_applicable,719,False,False,
3,2,2022-12-25,2022-12-28,outer_test,0,not_applicable,720,False,False,
3,2,2022-12-26,2022-12-29,outer_test,0,not_applicable,721,False,False,
3,2,2022-12-27,2022-12-30,outer_test,0,not_applicable,722,False,False,
3,2,2022-12-28,2022-12-31,outer_test,0,not_applicable,723,False,False,
3,2,2022-12-29,2023-01-01,outer_test,0,not_applicable,724,False,False,
3,2,2022-12-30,2023-01-02,outer_test,0,not_applicable,725,False,False,
3,2,2022-12-31,2023-01-03,outer_test,0,not_applicable,726,False,False,
3,2,2023-01-01,2023-01-04,outer_test,0,not_applicable,727,False,False,
3,2,2023-01-02,2023-01-05,outer_test,0,not_applicable,728,False,False,
3,2,2023-01-03,2023-01-06,outer_test,0,not_applicable,729,False,False,
3,2,2023-01-04,2023-01-07,outer_test,0,not_applicable,730,False,False,
3,2,2023-01-05,2023-01-08,outer_test,0,not_applicable,731,False,False,
3,2,2023-01-06,2023-01-09,outer_test,0,not_applicable,732,False,False,
3,2,2023-01-07,2023-01-10,outer_test,0,not_applicable,733,False,False,
3,2,2023-01-08,2023-01-11,outer_test,0,not_applicable,734,False,False,
3,2,2023-01-09,2023-01-12,outer_test,0,not_applicable,735,False,False,
3,2,2023-01-10,2023-01-13,outer_test,0,not_applicable,736,False,False,
3,2,2023-01-11,2023-01-14,outer_test,0,not_applicable,737,False,False,
3,2,2023-01-12,2023-01-15,outer_test,0,not_applicable,738,False,False,
3,2,2023-01-13,2023-01-16,outer_test,0,not_applicable,739,False,False,
3,2,2023-01-14,2023-01-17,outer_test,0,not_applicable,740,False,False,
3,2,2023-01-15,2023-01-18,outer_test,0,not_applicable,741,False,False,
3,2,2023-01-16,2023-01-19,outer_test,0,not_applicable,742,False,False,
3,2,2023-01-17,2023-01-20,outer_test,0,not_applicable,743,False,False,
3,2,2023-01-18,2023-01-21,outer_test,0,not_applicable,744,False,False,
3,2,2023-01-19,2023-01-22,outer_test,0,not_applicable,745,False,False,
3,2,2023-01-20,2023-01-23,outer_test,0,not_applicable,746,False,False,
3,2,2023-01-21,2023-01-24,outer_test,0,not_applicable,747,False,False,
3,2,2023-01-22,2023-01-25,outer_test,0,not_applicable,748,False,False,
3,2,2023-01-23,2023-01-26,outer_test,0,not_applicable,749,False,False,
3,2,2023-01-24,2023-01-27,outer_test,0,not_applicable,750,False,False,
3,2,2023-01-25,2023-01-28,outer_test,0,not_applicable,751,False,False,
3,2,2023-01-26,2023-01-29,outer_test,0,not_applicable,752,False,False,
3,2,2023-01-27,2023-01-30,outer_test,0,not_applicable,753,False,False,
3,2,2023-01-28,2023-01-31,outer_test,0,not_applicable,754,False,False,
3,2,2023-01-29,2023-02-01,outer_test,0,not_applicable,755,False,False,
3,2,2023-01-30,2023-02-02,outer_test,0,not_applicable,756,False,False,
3,2,2023-01-31,2023-02-03,outer_test,0,not_applicable,757,False,False,
3,2,2023-02-01,2023-02-04,outer_test,0,not_applicable,758,False,False,
3,2,2023-02-02,2023-02-05,outer_test,0,not_applicable,759,False,False,
3,2,2023-02-03,2023-02-06,outer_test,0,not_applicable,760,False,False,
3,2,2023-02-04,2023-02-07,outer_test,0,not_applicable,761,False,False,
3,2,2023-02-05,2023-02-08,outer_test,0,not_applicable,762,False,False,
3,2,2023-02-06,2023-02-09,outer_test,0,not_applicable,763,False,False,
3,2,2023-02-07,2023-02-10,outer_test,0,not_applicable,764,False,False,
3,2,2023-02-08,2023-02-11,outer_test,0,not_applicable,765,False,False,
3,2,2023-02-09,2023-02-12,outer_test,0,not_applicable,766,False,False,
3,2,2023-02-10,2023-02-13,outer_test,0,not_applicable,767,False,False,
3,2,2023-02-11,2023-02-14,outer_test,0,not_applicable,768,False,False,
3,2,2023-02-12,2023-02-15,outer_test,0,not_applicable,769,False,False,
3,2,2023-02-13,2023-02-16,outer_test,0,not_applicable,770,False,False,
3,2,2023-02-14,2023-02-17,outer_test,0,not_applicable,771,False,False,
3,2,2023-02-15,2023-02-18,outer_test,0,not_applicable,772,False,False,
3,2,2023-02-16,2023-02-19,outer_test,0,not_applicable,773,False,False,
3,2,2023-02-17,2023-02-20,outer_test,0,not_applicable,774,False,False,
3,2,2023-02-18,2023-02-21,outer_test,0,not_applicable,775,False,False,
3,2,2023-02-19,2023-02-22,outer_test,0,not_applicable,776,False,False,
3,2,2023-02-20,2023-02-23,outer_test,0,not_applicable,777,False,False,
3,2,2023-02-21,2023-02-24,outer_test,0,not_applicable,778,False,False,
3,3,2021-02-03,2021-02-06,outer_train,1,inner_train,30,False,False,
3,3,2021-02-04,2021-02-07,outer_train,1,inner_train,31,False,False,
3,3,2021-02-05,2021-02-08,outer_train,1,inner_train,32,False,False,
3,3,2021-02-06,2021-02-09,outer_train,1,inner_train,33,False,False,
3,3,2021-02-07,2021-02-10,outer_train,1,inner_train,34,False,False,
3,3,2021-02-08,2021-02-11,outer_train,1,inner_train,35,False,False,
3,3,2021-02-09,2021-02-12,outer_train,1,inner_train,36,False,False,
3,3,2021-02-10,2021-02-13,outer_train,1,inner_train,37,False,False,
3,3,2021-02-11,2021-02-14,outer_train,1,inner_train,38,False,False,
3,3,2021-02-12,2021-02-15,outer_train,1,inner_train,39,False,False,
3,3,2021-02-13,2021-02-16,outer_train,1,inner_train,40,False,False,
3,3,2021-02-14,2021-02-17,outer_train,1,inner_train,41,False,False,
3,3,2021-02-15,2021-02-18,outer_train,1,inner_train,42,False,False,
3,3,2021-02-16,2021-02-19,outer_train,1,inner_train,43,False,False,
3,3,2021-02-17,2021-02-20,outer_train,1,inner_train,44,False,False,
3,3,2021-02-18,2021-02-21,outer_train,1,inner_train,45,False,False,
3,3,2021-02-19,2021-02-22,outer_train,1,inner_train,46,False,False,
3,3,2021-02-20,2021-02-23,outer_train,1,inner_train,47,False,False,
3,3,2021-02-21,2021-02-24,outer_train,1,inner_train,48,False,False,
3,3,2021-02-22,2021-02-25,outer_train,1,inner_train,49,False,False,
3,3,2021-02-23,2021-02-26,outer_train,1,inner_train,50,False,False,
3,3,2021-02-24,2021-02-27,outer_train,1,inner_train,51,False,False,
3,3,2021-02-25,2021-02-28,outer_train,1,inner_train,52,False,False,
3,3,2021-02-26,2021-03-01,outer_train,1,inner_train,53,False,False,
3,3,2021-02-27,2021-03-02,outer_train,1,inner_train,54,False,False,
3,3,2021-02-28,2021-03-03,outer_train,1,inner_train,55,False,False,
3,3,2021-03-01,2021-03-04,outer_train,1,inner_train,56,False,False,
3,3,2021-03-02,2021-03-05,outer_train,1,inner_train,57,False,False,
3,3,2021-03-03,2021-03-06,outer_train,1,inner_train,58,False,False,
3,3,2021-03-04,2021-03-07,outer_train,1,inner_train,59,False,False,
3,3,2021-03-05,2021-03-08,outer_train,1,inner_train,60,False,False,
3,3,2021-03-06,2021-03-09,outer_train,1,inner_train,61,False,False,
3,3,2021-03-07,2021-03-10,outer_train,1,inner_train,62,False,False,
3,3,2021-03-08,2021-03-11,outer_train,1,inner_train,63,False,False,
3,3,2021-03-09,2021-03-12,outer_train,1,inner_train,64,False,False,
3,3,2021-03-10,2021-03-13,outer_train,1,inner_train,65,False,False,
3,3,2021-03-11,2021-03-14,outer_train,1,inner_train,66,False,False,
3,3,2021-03-12,2021-03-15,outer_train,1,inner_train,67,False,False,
3,3,2021-03-13,2021-03-16,outer_train,1,inner_train,68,False,False,
3,3,2021-03-14,2021-03-17,outer_train,1,inner_train,69,False,False,
3,3,2021-03-15,2021-03-18,outer_train,1,inner_train,70,False,False,
3,3,2021-03-16,2021-03-19,outer_train,1,inner_train,71,False,False,
3,3,2021-03-17,2021-03-20,outer_train,1,inner_train,72,False,False,
3,3,2021-03-18,2021-03-21,outer_train,1,inner_train,73,False,False,
3,3,2021-03-19,2021-03-22,outer_train,1,inner_train,74,False,False,
3,3,2021-03-20,2021-03-23,outer_train,1,inner_train,75,False,False,
3,3,2021-03-21,2021-03-24,outer_train,1,inner_train,76,False,False,
3,3,2021-03-22,2021-03-25,outer_train,1,inner_train,77,False,False,
3,3,2021-03-23,2021-03-26,outer_train,1,inner_train,78,False,False,
3,3,2021-03-24,2021-03-27,outer_train,1,inner_train,79,False,False,
3,3,2021-03-25,2021-03-28,outer_train,1,inner_train,80,False,False,
3,3,2021-03-26,2021-03-29,outer_train,1,inner_train,81,False,False,
3,3,2021-03-27,2021-03-30,outer_train,1,inner_train,82,False,False,
3,3,2021-03-28,2021-03-31,outer_train,1,inner_train,83,False,False,
3,3,2021-03-29,2021-04-01,outer_train,1,inner_train,84,False,False,
3,3,2021-03-30,2021-04-02,outer_train,1,inner_train,85,False,False,
3,3,2021-03-31,2021-04-03,outer_train,1,inner_train,86,False,False,
3,3,2021-04-01,2021-04-04,outer_train,1,inner_train,87,False,False,
3,3,2021-04-02,2021-04-05,outer_train,1,inner_train,88,False,False,
3,3,2021-04-03,2021-04-06,outer_train,1,inner_train,89,False,False,
3,3,2021-04-04,2021-04-07,outer_train,1,inner_train,90,False,False,
3,3,2021-04-05,2021-04-08,outer_train,1,inner_train,91,False,False,
3,3,2021-04-06,2021-04-09,outer_train,1,inner_train,92,False,False,
3,3,2021-04-07,2021-04-10,outer_train,1,inner_train,93,False,False,
3,3,2021-04-08,2021-04-11,outer_train,1,inner_train,94,False,False,
3,3,2021-04-09,2021-04-12,outer_train,1,inner_train,95,False,False,
3,3,2021-04-10,2021-04-13,outer_train,1,inner_train,96,False,False,
3,3,2021-04-11,2021-04-14,outer_train,1,inner_train,97,False,False,
3,3,2021-04-12,2021-04-15,outer_train,1,inner_train,98,False,False,
3,3,2021-04-13,2021-04-16,outer_train,1,inner_train,99,False,False,
3,3,2021-04-14,2021-04-17,outer_train,1,inner_train,100,False,False,
3,3,2021-04-15,2021-04-18,outer_train,1,inner_train,101,False,False,
3,3,2021-04-16,2021-04-19,outer_train,1,inner_train,102,False,False,
3,3,2021-04-17,2021-04-20,outer_train,1,inner_train,103,False,False,
3,3,2021-04-18,2021-04-21,outer_train,1,inner_train,104,False,False,
3,3,2021-04-19,2021-04-22,outer_train,1,inner_train,105,False,False,
3,3,2021-04-20,2021-04-23,outer_train,1,inner_train,106,False,False,
3,3,2021-04-21,2021-04-24,outer_train,1,inner_train,107,False,False,
3,3,2021-04-22,2021-04-25,outer_train,1,inner_train,108,False,False,
3,3,2021-04-23,2021-04-26,outer_train,1,inner_train,109,False,False,
3,3,2021-04-24,2021-04-27,outer_train,1,inner_train,110,False,False,
3,3,2021-04-25,2021-04-28,outer_train,1,inner_train,111,False,False,
